chr2L	22880000	22959999
chr2L	22820000	22879999
chr2L	22640000	22719999
chr2L	22580000	22639999
chr2L	22500000	22579999
chr2L	22440000	22499999
chr2L	22340000	22399999
chr2L	22280000	22339999
chr2L	22180000	22239999
chr2L	22040000	22119999
chr2L	21900000	22039999
chr2L	21820000	21899999
chr2L	21760000	21819999
chr2L	21680000	21759999
chr2L	21620000	21679999
chr2L	21560000	21619999
chr2L	21360000	21419999
chr2L	21300000	21359999
chr2L	21220000	21299999
chr2L	21160000	21219999
chr2L	21100000	21159999
chr2L	21000000	21059999
chr2L	20920000	20999999
chr2L	20860000	20919999
chr2L	20800000	20859999
chr2L	20740000	20799999
chr2L	20680000	20739999
chr2L	20580000	20639999
chr2L	20500000	20579999
chr2L	20440000	20499999
chr2L	20340000	20399999
chr2L	20280000	20339999
chr2L	20220000	20279999
chr2L	20160000	20219999
chr2L	20100000	20159999
chr2L	19960000	20019999
chr2L	19880000	19959999
chr2L	19820000	19879999
chr2L	19760000	19819999
chr2L	19660000	19719999
chr2L	19600000	19659999
chr2L	19500000	19559999
chr2L	19440000	19499999
chr2L	19320000	19399999
chr2L	19240000	19319999
chr2L	19180000	19239999
chr2L	19120000	19179999
chr2L	19060000	19119999
chr2L	18980000	19059999
chr2L	18860000	18939999
chr2L	18760000	18819999
chr2L	18700000	18759999
chr2L	18600000	18659999
chr2L	18500000	18559999
chr2L	18440000	18499999
chr2L	18380000	18439999
chr2L	18300000	18379999
chr2L	18220000	18299999
chr2L	18160000	18219999
chr2L	18060000	18119999
chr2L	17960000	18059999
chr2L	17840000	17959999
chr2L	17780000	17839999
chr2L	17700000	17779999
chr2L	17600000	17659999
chr2L	17500000	17599999
chr2L	17380000	17439999
chr2L	17320000	17379999
chr2L	17260000	17319999
chr2L	17080000	17259999
chr2L	16920000	17079999
chr2L	16820000	16879999
chr2L	16760000	16819999
chr2L	16660000	16719999
chr2L	16600000	16659999
chr2L	16540000	16599999
chr2L	16480000	16539999
chr2L	16420000	16479999
chr2L	16360000	16419999
chr2L	16300000	16359999
chr2L	16180000	16239999
chr2L	16080000	16179999
chr2L	15980000	16079999
chr2L	15920000	15979999
chr2L	15780000	15859999
chr2L	15600000	15659999
chr2L	15500000	15599999
chr2L	15440000	15499999
chr2L	15340000	15439999
chr2L	15280000	15339999
chr2L	15180000	15239999
chr2L	15120000	15179999
chr2L	15060000	15119999
chr2L	15000000	15059999
chr2L	14880000	14959999
chr2L	14780000	14839999
chr2L	14700000	14779999
chr2L	14620000	14699999
chr2L	14520000	14579999
chr2L	14400000	14479999
chr2L	14280000	14339999
chr2L	14220000	14279999
chr2L	14160000	14219999
chr2L	14080000	14159999
chr2L	14020000	14079999
chr2L	13960000	14019999
chr2L	13900000	13959999
chr2L	13840000	13899999
chr2L	13780000	13839999
chr2L	13720000	13779999
chr2L	13660000	13719999
chr2L	13560000	13619999
chr2L	13500000	13559999
chr2L	13440000	13499999
chr2L	13380000	13439999
chr2L	13280000	13339999
chr2L	13220000	13279999
chr2L	13160000	13219999
chr2L	13080000	13159999
chr2L	13020000	13079999
chr2L	12880000	12959999
chr2L	12800000	12879999
chr2L	12740000	12799999
chr2L	12640000	12699999
chr2L	12560000	12639999
chr2L	12460000	12519999
chr2L	12360000	12419999
chr2L	12280000	12359999
chr2L	12220000	12279999
chr2L	12160000	12219999
chr2L	12100000	12159999
chr2L	12040000	12099999
chr2L	11900000	11959999
chr2L	11840000	11899999
chr2L	11720000	11799999
chr2L	11620000	11719999
chr2L	11540000	11619999
chr2L	11360000	11439999
chr2L	11280000	11359999
chr2L	11180000	11239999
chr2L	11080000	11139999
chr2L	11020000	11079999
chr2L	10880000	10959999
chr2L	10780000	10839999
chr2L	10660000	10719999
chr2L	10600000	10659999
chr2L	10540000	10599999
chr2L	10420000	10499999
chr2L	10140000	10199999
chr2L	10080000	10139999
chr2L	10020000	10079999
chr2L	9960000	10019999
chr2L	9800000	9879999
chr2L	9700000	9759999
chr2L	9600000	9659999
chr2L	9520000	9599999
chr2L	9460000	9519999
chr2L	9400000	9459999
chr2L	9340000	9399999
chr2L	9260000	9339999
chr2L	9160000	9219999
chr2L	9080000	9159999
chr2L	9020000	9079999
chr2L	8880000	8939999
chr2L	8820000	8879999
chr2L	8760000	8819999
chr2L	8700000	8759999
chr2L	8600000	8659999
chr2L	8540000	8599999
chr2L	8480000	8539999
chr2L	8420000	8479999
chr2L	8360000	8419999
chr2L	8240000	8299999
chr2L	8100000	8159999
chr2L	8040000	8099999
chr2L	7940000	7999999
chr2L	7880000	7939999
chr2L	7820000	7879999
chr2L	7700000	7779999
chr2L	7640000	7699999
chr2L	7560000	7639999
chr2L	7440000	7499999
chr2L	7340000	7399999
chr2L	7280000	7339999
chr2L	7220000	7279999
chr2L	7120000	7179999
chr2L	7060000	7119999
chr2L	6960000	7019999
chr2L	6860000	6919999
chr2L	6800000	6859999
chr2L	6720000	6799999
chr2L	6560000	6619999
chr2L	6500000	6559999
chr2L	6360000	6419999
chr2L	6260000	6319999
chr2L	6160000	6219999
chr2L	6100000	6159999
chr2L	6000000	6059999
chr2L	5900000	5959999
chr2L	5820000	5899999
chr2L	5720000	5779999
chr2L	5640000	5719999
chr2L	5560000	5639999
chr2L	5460000	5519999
chr2L	5380000	5459999
chr2L	5320000	5379999
chr2L	5220000	5279999
chr2L	5160000	5219999
chr2L	5100000	5159999
chr2L	5040000	5099999
chr2L	4900000	4959999
chr2L	4840000	4899999
chr2L	4720000	4799999
chr2L	4660000	4719999
chr2L	4600000	4659999
chr2L	4540000	4599999
chr2L	4480000	4539999
chr2L	4380000	4439999
chr2L	4280000	4339999
chr2L	4220000	4279999
chr2L	4100000	4179999
chr2L	4020000	4099999
chr2L	3960000	4019999
chr2L	3900000	3959999
chr2L	3800000	3859999
chr2L	3720000	3799999
chr2L	3660000	3719999
chr2L	3540000	3619999
chr2L	3480000	3539999
chr2L	3380000	3439999
chr2L	3300000	3379999
chr2L	3240000	3299999
chr2L	3180000	3239999
chr2L	3080000	3139999
chr2L	2980000	3039999
chr2L	2880000	2939999
chr2L	2760000	2819999
chr2L	2660000	2719999
chr2L	2600000	2659999
chr2L	2540000	2599999
chr2L	2440000	2499999
chr2L	2380000	2439999
chr2L	2280000	2339999
chr2L	2160000	2219999
chr2L	2040000	2119999
chr2L	1980000	2039999
chr2L	1920000	1979999
chr2L	1820000	1879999
chr2L	1760000	1819999
chr2L	1660000	1719999
chr2L	1560000	1619999
chr2L	1500000	1559999
chr2L	1400000	1459999
chr2L	1300000	1359999
chr2L	1240000	1299999
chr2L	1180000	1239999
chr2L	1080000	1139999
chr2L	1020000	1079999
chr2L	960000	1019999
chr2L	880000	959999
chr2L	740000	799999
chr2L	680000	739999
chr2L	600000	679999
chr2L	360000	419999
chr2L	300000	359999
chr2L	200000	259999
chr2L	140000	199999
chr2L	20000	79999
