chr2L	22800000	22979999
chr2L	22500000	22719999
chr2L	22420000	22499999
chr2L	22240000	22419999
chr2L	22160000	22239999
chr2L	21760000	22119999
chr2L	21680000	21759999
chr2L	21620000	21679999
chr2L	21540000	21619999
chr2L	21320000	21419999
chr2L	21240000	21319999
chr2L	21160000	21239999
chr2L	21100000	21159999
chr2L	20920000	21099999
chr2L	20840000	20919999
chr2L	20780000	20839999
chr2L	20640000	20779999
chr2L	20460000	20639999
chr2L	20340000	20419999
chr2L	20220000	20339999
chr2L	20160000	20219999
chr2L	20100000	20159999
chr2L	19960000	20059999
chr2L	19880000	19959999
chr2L	19820000	19879999
chr2L	19760000	19819999
chr2L	19580000	19759999
chr2L	19440000	19539999
chr2L	19180000	19399999
chr2L	19040000	19139999
chr2L	18980000	19039999
chr2L	18840000	18939999
chr2L	18720000	18839999
chr2L	18600000	18679999
chr2L	18500000	18599999
chr2L	18440000	18499999
chr2L	18160000	18439999
chr2L	17960000	18119999
chr2L	17780000	17959999
chr2L	17600000	17779999
chr2L	17480000	17599999
chr2L	17380000	17479999
chr2L	17320000	17379999
chr2L	16900000	17319999
chr2L	16820000	16899999
chr2L	16740000	16819999
chr2L	16660000	16739999
chr2L	16540000	16659999
chr2L	16480000	16539999
chr2L	16360000	16479999
chr2L	16300000	16359999
chr2L	15980000	16239999
chr2L	15760000	15979999
chr2L	15500000	15659999
chr2L	15260000	15499999
chr2L	15120000	15259999
chr2L	15060000	15119999
chr2L	15000000	15059999
chr2L	14860000	14999999
chr2L	14700000	14859999
chr2L	14580000	14699999
chr2L	14360000	14579999
chr2L	14260000	14359999
chr2L	14180000	14259999
chr2L	14080000	14179999
chr2L	14020000	14079999
chr2L	13920000	14019999
chr2L	13840000	13919999
chr2L	13780000	13839999
chr2L	13640000	13779999
chr2L	13560000	13639999
chr2L	13500000	13559999
chr2L	13400000	13499999
chr2L	13220000	13359999
chr2L	13160000	13219999
chr2L	13080000	13159999
chr2L	13020000	13079999
chr2L	12740000	12979999
chr2L	12560000	12699999
chr2L	12440000	12519999
chr2L	12220000	12399999
chr2L	12120000	12219999
chr2L	12040000	12119999
chr2L	11840000	11979999
chr2L	11520000	11799999
chr2L	11280000	11479999
chr2L	11140000	11279999
chr2L	11000000	11099999
chr2L	10860000	10959999
chr2L	10740000	10859999
chr2L	10660000	10739999
chr2L	10540000	10659999
chr2L	10420000	10499999
chr2L	10020000	10199999
chr2L	9960000	10019999
chr2L	9800000	9899999
chr2L	9700000	9759999
chr2L	9600000	9699999
chr2L	9520000	9599999
chr2L	9440000	9519999
chr2L	9340000	9439999
chr2L	9240000	9339999
chr2L	9160000	9239999
chr2L	9100000	9159999
chr2L	9000000	9099999
chr2L	8740000	8939999
chr2L	8540000	8679999
chr2L	8480000	8539999
chr2L	8420000	8479999
chr2L	8360000	8419999
chr2L	8240000	8299999
chr2L	8100000	8159999
chr2L	8040000	8099999
chr2L	7880000	7999999
chr2L	7820000	7879999
chr2L	7640000	7779999
chr2L	7540000	7639999
chr2L	7440000	7499999
chr2L	7280000	7399999
chr2L	7220000	7279999
chr2L	7080000	7179999
chr2L	6960000	7039999
chr2L	6800000	6919999
chr2L	6720000	6799999
chr2L	6560000	6619999
chr2L	6500000	6559999
chr2L	6340000	6459999
chr2L	6100000	6339999
chr2L	6000000	6059999
chr2L	5900000	5959999
chr2L	5800000	5899999
chr2L	5720000	5799999
chr2L	5560000	5719999
chr2L	5380000	5519999
chr2L	5320000	5379999
chr2L	5200000	5279999
chr2L	5100000	5199999
chr2L	5040000	5099999
chr2L	4900000	4959999
chr2L	4840000	4899999
chr2L	4660000	4799999
chr2L	4460000	4659999
chr2L	4380000	4459999
chr2L	4220000	4339999
chr2L	4020000	4179999
chr2L	3880000	4019999
chr2L	3800000	3879999
chr2L	3720000	3799999
chr2L	3640000	3719999
chr2L	3540000	3639999
chr2L	3460000	3539999
chr2L	3380000	3459999
chr2L	3300000	3379999
chr2L	3160000	3299999
chr2L	3040000	3159999
chr2L	2980000	3039999
chr2L	2880000	2979999
chr2L	2760000	2839999
chr2L	2640000	2719999
chr2L	2480000	2599999
chr2L	2360000	2479999
chr2L	2240000	2359999
chr2L	2140000	2199999
chr2L	2040000	2139999
chr2L	1980000	2039999
chr2L	1920000	1979999
chr2L	1760000	1879999
chr2L	1660000	1719999
chr2L	1500000	1619999
chr2L	1380000	1499999
chr2L	1180000	1379999
chr2L	1020000	1179999
chr2L	880000	1019999
chr2L	680000	819999
chr2L	580000	679999
chr2L	300000	419999
chr2L	240000	299999
chr2L	140000	239999
chr2L	0	79999
